,reputation,harm,liability,obligation,litigation,legislation,respect,invest,uphold,protect,empower,trust
14,0.41401464,0.3939093,0.17171684,0.068413064,0.17800556,0.391527,0.19033939,0.14132255,0.059226967,0.36601213,0.15053204,0.097014524
15,0.42989904,0.40993717,0.14366075,0.015317383,0.16129158,0.3559489,0.19640063,0.1434,0.057028443,0.40008804,0.15995403,0.09917678
16,0.40769565,0.40438527,0.11755233,0.004740735,0.19815144,0.36433882,0.25094756,0.119693786,0.095402785,0.39141747,0.15916641,0.087885536
17,0.43953517,0.4164731,0.13204749,-0.022717884,0.19586422,0.37008756,0.23787051,0.1450156,0.1270297,0.41478547,0.14217483,0.09053671
18,0.40462318,0.40365204,0.12559566,0.009762556,0.1667996,0.33585554,0.20288801,0.09457791,0.094917685,0.33529827,0.16733842,0.043812204
19,0.37653062,0.3831606,0.114646636,0.034401286,0.1782017,0.36996654,0.21517117,0.14459696,0.12537958,0.3725883,0.13845307,0.097492225
20,0.3842399,0.38061708,0.13923885,-0.00048583717,0.17234862,0.39135304,0.274323,0.16343927,0.17159343,0.40091887,0.16852307,0.123262845
21,0.418828,0.41721457,0.14197789,0.044479355,0.20524289,0.3837136,0.248659,0.13629714,0.11173892,0.36934105,0.17238878,0.10634209
22,0.4378356,0.443596,0.14521758,0.0063655446,0.19302459,0.37613434,0.27870455,0.13610832,0.110036954,0.39770532,0.13347611,0.10213414
23,0.40074268,0.3923637,0.13427275,0.021228451,0.19054092,0.34444195,0.19758224,0.1409492,0.14332053,0.39395383,0.17893259,0.10801256
24,0.40078115,0.40229174,0.1424896,0.047229126,0.19687398,0.34534508,0.19595116,0.14184509,0.17128967,0.38629642,0.16479097,0.072051905
25,0.4411878,0.39457783,0.15938811,0.04624678,0.18913648,0.40793118,0.24598278,0.14903317,0.12526602,0.38291252,0.20049083,0.11293031
26,0.4001399,0.40848288,0.14307056,0.017274477,0.19932352,0.3651883,0.2568429,0.15976919,0.14035584,0.3716126,0.15293835,0.13219322
27,0.41039535,0.40936673,0.09414651,-0.0048604333,0.21742137,0.3850912,0.23958197,0.13930172,0.13091432,0.3982945,0.15915363,0.08026806
28,0.3797729,0.41874138,0.12210104,-0.0031618446,0.17159769,0.3317728,0.27169132,0.14409097,0.11549024,0.3677146,0.18249851,0.14169258
29,0.40901068,0.4568401,0.15955755,-0.031130463,0.19788115,0.36140624,0.24691929,0.10082539,0.17748962,0.36979204,0.15035087,0.06630095
30,0.42207554,0.38221225,0.15366255,0.017558852,0.22825529,0.36491925,0.2502772,0.18860278,0.12612312,0.36552423,0.13381286,0.08827178
31,0.42946368,0.4020136,0.1467332,0.026593925,0.2540677,0.365877,0.29228464,0.17916252,0.115026906,0.3753015,0.1802968,0.129261
32,0.39207113,0.38779208,0.17115995,0.018873526,0.18875276,0.36955854,0.2528127,0.1614067,0.1590243,0.36295658,0.1402344,0.1049895
33,0.40163305,0.43204027,0.14479892,0.025242347,0.20323516,0.40139517,0.2729413,0.14625743,0.17896166,0.42013383,0.19297674,0.11703932
34,0.4017813,0.38814127,0.15634072,0.032651044,0.21083228,0.3262499,0.18616983,0.16949499,0.12353676,0.40750515,0.18013752,0.08045391
35,0.3966362,0.39150482,0.1376912,0.031984527,0.15865016,0.33835867,0.22090472,0.1524253,0.120678104,0.37600407,0.15600827,0.06106478
36,0.41483316,0.37574616,0.15162662,0.03606682,0.16683897,0.35753125,0.26368222,0.14950854,0.12312944,0.37475145,0.2171297,0.11243746
37,0.4161985,0.3651851,0.10841248,0.07173896,0.16532642,0.3574721,0.2209099,0.16513897,0.14826539,0.31832567,0.1668686,0.05584119
38,0.41291183,0.39088538,0.103947215,0.005908819,0.182208,0.38491565,0.2463853,0.128254,0.09503842,0.37738052,0.18024471,0.094576545
39,0.40179276,0.38488334,0.13130818,0.024120204,0.18104896,0.36579487,0.22958748,0.16641176,0.0972772,0.33583322,0.17647097,0.10933519
40,0.42424688,0.42221346,0.12729663,0.053359423,0.19859497,0.3422034,0.22939743,0.12068804,0.13039938,0.38632905,0.19372709,0.102836385
41,0.39805502,0.37519792,0.13415089,-0.007244932,0.18688326,0.33041397,0.26720798,0.10489187,0.1391571,0.3595525,0.19735995,0.10059812
42,0.38922113,0.38941982,0.11054968,-0.026491946,0.16429475,0.33654433,0.21861663,0.13954026,0.12587298,0.4060002,0.16151468,0.11467278
43,0.3840199,0.37567794,0.09953742,0.027374417,0.11732311,0.34032837,0.2394901,0.13028683,0.112209655,0.3969343,0.17369577,0.11563536
44,0.39524943,0.41111833,0.108067825,-0.0040846183,0.16857615,0.33606827,0.24833655,0.12203505,0.13500302,0.36694494,0.18886478,0.07352618
45,0.37199116,0.39660358,0.09472954,0.0164856,0.19671945,0.33008665,0.25131086,0.11961334,0.10536534,0.33414018,0.22229847,0.077947676
46,0.37140015,0.3803508,0.10339052,0.02160669,0.18625455,0.35144523,0.21816356,0.14467604,0.09299487,0.36106116,0.20329268,0.09535066
47,0.4159279,0.391124,0.11915381,0.013693078,0.14808598,0.3459807,0.2278534,0.16693595,0.124519326,0.35466054,0.19107583,0.057092823
48,0.39008775,0.38016397,0.102149695,-0.019116072,0.21533021,0.33082533,0.22941443,0.13490234,0.10798883,0.3533149,0.16837724,0.08210292
49,0.39619485,0.37592235,0.108169734,0.04364185,0.17294396,0.35753322,0.25456843,0.07934837,0.12466159,0.37543234,0.19383924,0.0910166
