,reputation,harm,liability,obligation,litigation,legislation,respect,invest,uphold,protect,empower,trust
28,0.41128406,0.40110305,0.1761788,0.041125115,0.2736015,0.34403437,0.2182783,0.09988234,0.20355561,0.37764165,0.14490925,0.09536765
29,0.37788776,0.34757602,0.19101466,0.057509053,0.25458437,0.33660534,0.19946174,0.12336619,0.23375042,0.3500503,0.16830826,0.09231046
30,0.42381653,0.4124935,0.17569768,0.032471586,0.23402257,0.33796003,0.20618662,0.15849438,0.21752329,0.41475713,0.15416688,0.09746863
31,0.3877708,0.37586683,0.17429292,0.04296792,0.23418678,0.37177092,0.18646596,0.18781528,0.21866989,0.37588227,0.14798997,0.09532875
32,0.40375534,0.41173387,0.19100669,0.014733396,0.23912393,0.37977788,0.25419715,0.15760684,0.22721967,0.38558808,0.17100155,0.10843875
33,0.39730972,0.35618713,0.17326987,0.024525702,0.26880756,0.35233185,0.22781013,0.15618376,0.21427678,0.38543332,0.14943162,0.11585121
34,0.37649515,0.40112528,0.21531668,0.06355949,0.2695064,0.41035646,0.18009382,0.130366,0.22497454,0.38422242,0.18104702,0.1142576
35,0.39845338,0.39222175,0.17702483,0.037165426,0.2501881,0.37206268,0.221806,0.13605581,0.2691868,0.38108984,0.20417832,0.087561406
36,0.4117953,0.39580324,0.204131,0.048180472,0.24705367,0.37633523,0.22726615,0.14843374,0.2252752,0.40102503,0.20844425,0.09448331
37,0.39918193,0.40809867,0.19255705,0.07652208,0.2596709,0.42040482,0.19488241,0.13333167,0.26098645,0.4114494,0.1859877,0.09906765
38,0.4149062,0.36227426,0.20027162,0.04961025,0.2784156,0.32341322,0.24204193,0.11144317,0.19595626,0.33801433,0.18891054,0.1180135
39,0.3736542,0.35504413,0.18155327,0.0500153,0.25446808,0.33918536,0.19266152,0.1254056,0.21671508,0.3585595,0.19852482,0.047700606
40,0.3920652,0.40905765,0.21521854,0.032298278,0.26756525,0.3353719,0.2094869,0.15828544,0.20158738,0.36744365,0.18121332,0.117482364
41,0.35527465,0.4020082,0.21447186,0.0026332235,0.23702437,0.35377517,0.20116302,0.11271541,0.22410624,0.3595802,0.18391447,0.098240115
42,0.3960157,0.40154478,0.22073075,0.06418583,0.22508135,0.36630177,0.22432992,0.10271258,0.1983738,0.39690757,0.21793847,0.12838127
43,0.3783204,0.35501078,0.19441052,0.00532797,0.26751596,0.35775268,0.23689307,0.12770824,0.24932232,0.32116434,0.15843517,0.108497754
44,0.37256756,0.4139905,0.17630264,0.031274345,0.25989187,0.375494,0.1885499,0.14664902,0.25122955,0.3655616,0.17107578,0.14819102
45,0.3335904,0.376434,0.18063417,0.04788994,0.24813911,0.33049875,0.1858908,0.12234344,0.22785868,0.36825532,0.15161622,0.095888354
46,0.39406297,0.38520086,0.20261274,0.058790553,0.2609735,0.34405193,0.20550379,0.11487079,0.21768406,0.384685,0.20439348,0.13927187
47,0.38515285,0.39008918,0.1955866,0.007621816,0.24143456,0.35699975,0.1963346,0.13790028,0.20519517,0.40419084,0.18971935,0.108654924
48,0.40731832,0.43407932,0.19969772,0.054247104,0.26923996,0.3409174,0.17133163,0.17645939,0.26076865,0.3777311,0.16455661,0.12100578
49,0.39050174,0.38472855,0.21181138,0.029716598,0.22790954,0.34281227,0.2612937,0.15844947,0.21243398,0.36562514,0.17100015,0.087493315
