,reputation,harm,liability,obligation,litigation,legislation,respect,invest,uphold,protect,empower,trust
21,0.3770308,0.36600816,0.1519573,0.038947634,0.21814612,0.3663888,0.21746704,0.1347139,0.1867286,0.35441026,0.18152297,0.08973389
22,0.36655527,0.38488895,0.18261161,0.074900255,0.2313197,0.3833485,0.2116161,0.14318019,0.2052091,0.37052196,0.20216379,0.07349926
23,0.3887414,0.40916345,0.16776417,0.025737831,0.2279614,0.36681092,0.2663965,0.119432546,0.14545137,0.37457833,0.20732777,0.082029745
24,0.3967438,0.4236329,0.19417188,0.07074942,0.2224886,0.35117564,0.24308124,0.16515586,0.13145386,0.4000794,0.24499723,0.14079298
25,0.3914617,0.39062688,0.13865149,0.009906547,0.21474762,0.38288465,0.23874296,0.1345049,0.1353554,0.33661556,0.22012724,0.10040922
26,0.37879637,0.38012752,0.13420987,-0.0133252535,0.22601445,0.3729337,0.26284602,0.1671704,0.1317762,0.3857396,0.24123107,0.08712486
27,0.3612215,0.36662146,0.1806147,-0.016023148,0.19853279,0.35379058,0.2187034,0.20642327,0.13887921,0.38482305,0.17735665,0.12695606
28,0.3757091,0.3448851,0.17184353,0.026222609,0.21758415,0.3865693,0.24458821,0.2001173,0.14163165,0.3745832,0.24040836,0.062090244
29,0.3898521,0.37262887,0.15036964,0.006864103,0.2148703,0.4119885,0.23756403,0.17168464,0.13763705,0.42786327,0.22344767,0.07210024
30,0.3847996,0.40219757,0.12650384,0.0032259484,0.2292955,0.42432395,0.23630506,0.14683759,0.093600884,0.37149101,0.24565999,0.058040503
31,0.34284472,0.3835134,0.15707263,0.029125802,0.22326492,0.40190777,0.20980915,0.1846668,0.12480785,0.35918483,0.2595414,0.090203635
32,0.38030556,0.38071373,0.12686367,-0.014620688,0.18693398,0.3662408,0.26870802,0.1447006,0.12770489,0.36050746,0.21493353,0.09550966
33,0.40229088,0.42494354,0.14160007,0.028808136,0.23845159,0.43177333,0.25802845,0.18199065,0.13382752,0.3900118,0.25811967,0.096747175
34,0.39220473,0.40268847,0.16486791,0.03662728,0.23185186,0.39576662,0.25641644,0.16357096,0.1524288,0.3903921,0.22727785,0.07352061
35,0.38897488,0.39785123,0.14512542,0.00486564,0.21250992,0.40365487,0.26629287,0.11930824,0.14257528,0.36666983,0.19466627,0.09819806
36,0.37886482,0.3824246,0.15210815,0.013968568,0.23232225,0.4019801,0.22194636,0.14057146,0.14475837,0.37297165,0.20603472,0.09235231
37,0.40198922,0.41592145,0.1533879,0.03835002,0.18560235,0.40279096,0.23078057,0.21042095,0.20763294,0.35632497,0.20815367,0.10963404
38,0.3514667,0.37109828,0.1847357,0.014283307,0.20975967,0.3783259,0.22098473,0.15914927,0.14176847,0.38839614,0.20013984,0.10597375
39,0.3773362,0.3768681,0.1489795,0.041469034,0.24457829,0.3856984,0.22597387,0.18088055,0.15367384,0.38010857,0.21709162,0.10397488
40,0.39826155,0.40816838,0.11746229,0.024785388,0.21916625,0.3944424,0.21579853,0.14267331,0.12463014,0.40615672,0.19018589,0.050701845
41,0.36860666,0.37449378,0.12136568,0.05206164,0.22258219,0.39005464,0.24258056,0.13234441,0.12704429,0.36178753,0.23773421,0.10053097
42,0.41084704,0.4245074,0.14791548,0.051158782,0.19770317,0.35024512,0.25332177,0.1465742,0.10984415,0.38094813,0.24230993,0.10474195
43,0.36173812,0.38939974,0.14498307,0.015421542,0.22317983,0.40236306,0.2395383,0.15232399,0.13224092,0.37647918,0.21560669,0.09599715
44,0.39419347,0.4085977,0.12541202,0.06301378,0.21624716,0.39550108,0.2412739,0.14757055,0.13540502,0.3810658,0.18650307,0.08263857
45,0.38945922,0.38911963,0.14804439,0.03776339,0.241226,0.3891174,0.2250247,0.1348398,0.15005639,0.39290377,0.21736296,0.06026743
46,0.40438223,0.4042741,0.17659783,0.029450042,0.22492534,0.3700092,0.22243994,0.14038219,0.1598312,0.3874256,0.17746916,0.12250415
47,0.3775284,0.4194738,0.12863943,0.07056395,0.21555494,0.37528118,0.19717775,0.13625407,0.13716374,0.38666448,0.16622722,0.11344516
48,0.3568218,0.3773487,0.12464891,0.0031991454,0.20055117,0.35711533,0.26146948,0.17108285,0.16453874,0.37492836,0.17399408,0.074168615
49,0.39103353,0.37814057,0.14984925,0.017294297,0.22832009,0.4064861,0.2625799,0.1754166,0.1887506,0.40656352,0.16589063,0.14361314
