,reputation,harm,liability,obligation,litigation,legislation,respect,invest,uphold,protect,empower,trust
14,0.38067475,0.316273,0.13929608,-0.005179109,0.17437775,0.36001167,0.20148279,0.09476646,0.16020216,0.35734332,0.1627401,0.084579825
15,0.40112954,0.33820054,0.12143909,0.018866813,0.18049094,0.38817766,0.19179,0.04696631,0.14345063,0.3710662,0.17053525,0.03317555
16,0.37361115,0.31951773,0.14233603,0.022375096,0.1678766,0.33433452,0.2590258,0.06267411,0.16133349,0.398026,0.161126,0.069914676
17,0.37281606,0.3370835,0.12397031,0.028586024,0.1780914,0.32161242,0.19407237,0.046922304,0.20502107,0.3832004,0.17540938,0.09616399
18,0.35614192,0.33053118,0.09230707,0.032963157,0.15828529,0.32917887,0.21252236,0.053979278,0.13758712,0.39595503,0.16707714,0.06908467
19,0.35522804,0.34111094,0.10012406,0.024721125,0.15345728,0.37839484,0.2045286,0.03186494,0.16199014,0.3309437,0.1522094,0.0861178
20,0.36379454,0.33173323,0.1154014,0.014067053,0.13932595,0.3429164,0.21575548,0.066695146,0.17092127,0.38739163,0.13477531,0.076104894
21,0.38070333,0.32901424,0.123578824,0.038572572,0.19858776,0.40645424,0.20986064,0.07036712,0.17247689,0.3914477,0.15266357,0.10227751
22,0.39051735,0.32176274,0.11622684,0.071361095,0.16419636,0.3544963,0.20322087,0.038868904,0.122783795,0.3844032,0.1758964,0.083366476
23,0.38658142,0.31842116,0.061311893,0.0015518182,0.1416699,0.36327267,0.20170382,0.05434356,0.15317915,0.36333123,0.14929439,0.09950167
24,0.37663156,0.37149093,0.12903655,0.02390292,0.18576276,0.3704393,0.19621824,0.05773197,0.16005187,0.3537231,0.10721578,0.13075088
25,0.36439317,0.2914022,0.058333144,0.0016361644,0.14459321,0.35436827,0.1792153,0.027701326,0.1528065,0.42520678,0.18451405,0.07635125
26,0.3204845,0.2764878,0.105217,-0.00832858,0.14041343,0.3449895,0.21289806,0.048789103,0.14035214,0.4000859,0.17363481,0.122805305
27,0.34282014,0.3719232,0.07890205,0.051016033,0.16585526,0.35722655,0.18072593,0.08537614,0.16502078,0.3700709,0.15285234,0.084231086
28,0.38269693,0.36655354,0.07450791,0.012439855,0.18144296,0.30312848,0.17046534,0.048542462,0.13378064,0.39669138,0.17619297,0.07196637
29,0.35647768,0.2905324,0.12585126,0.0348993,0.1409788,0.3716822,0.18588518,0.021373464,0.19113794,0.324491,0.17186257,0.094797455
30,0.34602574,0.3480594,0.088961795,-2.6191465e-05,0.14222062,0.37493405,0.17255263,0.09224254,0.19454195,0.41465008,0.117506675,0.027060965
31,0.3645427,0.36864802,0.10347051,0.009084555,0.1808955,0.3614886,0.18241364,0.056483738,0.17317225,0.38938564,0.1359904,0.12120733
32,0.37734565,0.35782152,0.05484811,0.01632792,0.15957993,0.33859494,0.19206505,0.09162501,0.18645775,0.4269987,0.1316201,0.06288475
33,0.3508296,0.2969038,0.08566588,0.016743043,0.17241658,0.3642824,0.17559104,0.072775386,0.16097511,0.36576623,0.10653358,0.06180765
34,0.33687994,0.3613513,0.09781495,0.045308013,0.13737176,0.35568154,0.19934677,0.027961042,0.18821031,0.38753244,0.13655972,0.0653823
35,0.38515404,0.32254386,0.1211712,-0.018848589,0.1909831,0.31937805,0.2109667,0.033631723,0.1870953,0.42972088,0.14187865,0.046811707
36,0.35905224,0.3304315,0.09456198,0.031912107,0.1670783,0.32915527,0.2077014,0.10072103,0.17927201,0.37963066,0.15820679,0.084816284
37,0.3563728,0.3380983,0.10279087,0.05529825,0.15106931,0.30707222,0.19008188,0.076071754,0.16088326,0.39984405,0.18642192,0.120580785
38,0.36333692,0.32295403,0.113840714,0.04616681,0.15166216,0.28677464,0.26044056,0.04557738,0.15091911,0.40023264,0.17614032,0.10683882
39,0.3383578,0.32537514,0.14000803,0.041928057,0.12601453,0.3503922,0.19951029,0.09810903,0.14907147,0.3650372,0.17047536,0.06464053
40,0.3671274,0.35629174,0.13777119,0.021035528,0.16273808,0.30788052,0.13359794,0.0044502863,0.1460557,0.36807975,0.13310818,0.06740823
41,0.36097658,0.38993505,0.15451042,0.05646645,0.18682796,0.36568356,0.15559089,0.085219644,0.1668822,0.40938485,0.16963103,0.07504262
42,0.37785864,0.3777556,0.12870635,0.035695057,0.1744656,0.37636638,0.16461013,0.029989144,0.20780547,0.37815064,0.18201348,0.09171004
43,0.34463337,0.34842405,0.13781956,0.040506452,0.19825259,0.3260966,0.23305489,0.06525323,0.14460896,0.37916878,0.16580905,0.07099112
44,0.366401,0.3455318,0.110644005,0.002520125,0.12655912,0.33445475,0.17021023,0.07499671,0.118649915,0.32695922,0.1293091,0.054298807
45,0.394165,0.3196232,0.11501771,-0.0025792303,0.13795654,0.36635175,0.20129685,0.04361102,0.1569893,0.36989403,0.1664729,0.040706687
46,0.36483046,0.33079973,0.1375473,0.027028596,0.16981845,0.35760757,0.19087124,0.03320249,0.18133213,0.3935408,0.13538988,0.05767835
47,0.3666251,0.34731826,0.12756282,0.0546434,0.165759,0.38055903,0.20532857,0.08850645,0.19042592,0.3595185,0.15765844,0.07138801
48,0.39708143,0.3380095,0.12032177,0.0007559359,0.20313792,0.3363817,0.18270911,0.06152431,0.16155338,0.40953684,0.11142264,0.10865665
49,0.37625957,0.37119535,0.0901747,0.0126268715,0.19888285,0.32856187,0.16368973,0.06713119,0.12976155,0.40587237,0.12249776,0.055930626
