,reputation,harm,liability,obligation,litigation,legislation,respect,invest,uphold,protect,empower,trust
28,0.39570707,0.421128,0.1596283,0.039759733,0.21310142,0.3729691,0.21908447,0.09790939,0.12747878,0.38641256,0.17658895,0.060648564
29,0.40513113,0.3501418,0.13563266,-0.00034372346,0.15942317,0.3961017,0.24477437,0.114196174,0.09999557,0.3850944,0.13938314,0.08568686
30,0.38858935,0.3542626,0.11658296,-0.019297695,0.18070345,0.37847364,0.23524445,0.091461256,0.09712511,0.3694895,0.1430605,0.052444562
31,0.38485947,0.36382094,0.113642275,-0.004752304,0.1717553,0.32476693,0.2318067,0.07303362,0.09140786,0.33150613,0.10987687,0.102072306
32,0.4062134,0.38235605,0.14318183,0.026035402,0.2147426,0.37150633,0.20095077,0.12996686,0.070081696,0.3796023,0.16316381,0.076375775
33,0.4171747,0.4386342,0.14588393,0.030756501,0.20824565,0.34765723,0.23388748,0.11585515,0.09286256,0.37842354,0.15166776,0.075351685
34,0.3918177,0.34667194,0.1487424,-0.040284153,0.1936047,0.34712914,0.16579822,0.12923272,0.06103165,0.3348803,0.13648346,0.09045944
35,0.4004246,0.3628706,0.1880619,0.028732315,0.15550236,0.35698602,0.22966842,0.13210626,0.12285799,0.34151813,0.18912144,0.10174827
36,0.37501004,0.36630845,0.11950285,-0.008202972,0.17581704,0.31818122,0.18268229,0.12580153,0.07020185,0.37985083,0.1749378,0.098534964
37,0.3750632,0.38848388,0.13741213,-0.02660397,0.16170998,0.31275874,0.23469807,0.05927936,0.07159379,0.38764963,0.17012747,0.085087545
38,0.39727616,0.35522836,0.12458872,-0.028475817,0.20801051,0.38531408,0.22417171,0.075351946,0.07746106,0.36057928,0.14252287,0.0965105
39,0.38814643,0.35914364,0.15564609,0.008040252,0.17631716,0.3582792,0.2282452,0.12346911,0.11073595,0.3954235,0.14099379,0.095875956
40,0.40551797,0.35255668,0.14587738,-0.029192945,0.20347458,0.31096473,0.23281704,0.102336034,0.08333297,0.39160842,0.15111727,0.1112867
41,0.403739,0.39215428,0.18057388,-0.04163252,0.18275401,0.33954597,0.25735357,0.11458199,0.08267076,0.3508417,0.1310147,0.08387891
42,0.37746936,0.3510936,0.14379677,-0.01716307,0.19450289,0.35515198,0.20461616,0.110802464,0.0977795,0.3472074,0.20236456,0.049906325
43,0.410178,0.38101512,0.11875858,0.0090643205,0.20664954,0.3486624,0.2336026,0.09917021,0.08721012,0.40846667,0.12330717,0.070606805
44,0.3875173,0.36934778,0.1256762,0.003518568,0.16752335,0.3795078,0.18948154,0.102534354,0.05159705,0.38181648,0.18055324,0.063338004
45,0.44016853,0.4114034,0.13523574,-0.0020285912,0.19475377,0.3637177,0.2082373,0.119394265,0.050367706,0.38395742,0.17335038,0.0871263
46,0.40965873,0.3835577,0.13810703,-0.00071403745,0.19447844,0.36603704,0.21034206,0.09749373,0.075801186,0.37622648,0.14975135,0.072888836
47,0.37685683,0.36709526,0.13022672,-0.0059685484,0.1883481,0.3697275,0.211576,0.09444943,0.09915579,0.33497468,0.12608999,0.03161019
48,0.41278338,0.38628367,0.16750693,0.021167293,0.18547639,0.35797706,0.20946087,0.13923787,0.08234935,0.3397217,0.10831861,0.09751111
49,0.3917446,0.39682811,0.12006655,-0.016561585,0.19871812,0.3570097,0.21320133,0.10547192,0.11342627,0.38181752,0.112714015,0.048098333
